Clinton,Trump,Rpt,State,Vote by county,Vote by town,Place
3563.0,14050.0,100,Pennsylvania,Mifflin,,Mifflin
4828.0,12032.0,100,Pennsylvania,Warren,,Warren
4256.0,12545.0,100,Pennsylvania,Clarion,,Clarion
6138.0,10605.0,100,Pennsylvania,Union,,Union
3642.0,12928.0,100,Pennsylvania,Tioga,,Tioga
3991.0,11710.0,100,Pennsylvania,Snyder,,Snyder
3802.0,11159.0,100,Pennsylvania,McKean,,McKean
4157.0,10394.0,100,Pennsylvania,Greene,,Greene
4533.0,9701.0,100,Pennsylvania,Clinton,,Clinton
3637.0,9704.0,100,Pennsylvania,Elk,,Elk
3573.0,8375.0,100,Pennsylvania,Wyoming,,Wyoming
1810.0,8234.0,100,Pennsylvania,Juniata,,Juniata
2851.0,5274.0,100,Pennsylvania,Montour,,Montour
1300.0,6247.0,100,Pennsylvania,Potter,,Potter
904.0,5676.0,100,Pennsylvania,Fulton,,Fulton
756.0,2318.0,100,Pennsylvania,Sullivan,,Sullivan
626.0,1680.0,100,Pennsylvania,Forest,,Forest
469.0,1495.0,100,Pennsylvania,Cameron,,Cameron
41596.0,7087.0,100,Rhode Island,,Providence,Providence
18394.0,17303.0,100,Rhode Island,,Warwick,Warwick
17176.0,14660.0,100,Rhode Island,,Cranston,Cranston
14463.0,5805.0,100,Rhode Island,,Pawtucket,Pawtucket
10775.0,6641.0,100,Rhode Island,,East Providence,East Providence
6484.0,8791.0,100,Rhode Island,,Coventry,Coventry
7954.0,6985.0,100,Rhode Island,,Cumberland,Cumberland
7244.0,6559.0,100,Rhode Island,,North Providence,North Providence
6827.0,5532.0,100,Rhode Island,,North Kingstown,North Kingstown
5214.0,7160.0,100,Rhode Island,,Johnston,Johnston
7460.0,4138.0,100,Rhode Island,,South Kingstown,South Kingstown
5968.0,5183.0,100,Rhode Island,,Woonsocket,Woonsocket
5171.0,5450.0,100,Rhode Island,,West Warwick,West Warwick
4776.0,5039.0,100,Rhode Island,,Lincoln,Lincoln
5239.0,3772.0,100,Rhode Island,,Bristol,Bristol
3875.0,4800.0,100,Rhode Island,,Smithfield,Smithfield
5380.0,2643.0,100,Rhode Island,,Barrington,Barrington
5441.0,2334.0,100,Rhode Island,,Newport,Newport
4103.0,3412.0,100,Rhode Island,,Portsmouth,Portsmouth
3627.0,3515.0,100,Rhode Island,,Tiverton,Tiverton
3470.0,3558.0,100,Rhode Island,,Westerly,Westerly
3708.0,2979.0,100,Rhode Island,,Narragansett,Narragansett
2333.0,3950.0,100,Rhode Island,,Burrillville,Burrillville
3503.0,2829.0,100,Rhode Island,,East Greenwich,East Greenwich
3590.0,2357.0,100,Rhode Island,,Middletown,Middletown
2405.0,3058.0,100,Rhode Island,,North Smithfield,North Smithfield
1879.0,3320.0,100,Rhode Island,,Scituate,Scituate
1822.0,2790.0,100,Rhode Island,,Glocester,Glocester
2443.0,1833.0,100,Rhode Island,,Warren,Warren
1984.0,1739.0,100,Rhode Island,,Charlestown,Charlestown
2987.0,606.0,100,Rhode Island,,Central Falls,Central Falls
1549.0,1906.0,100,Rhode Island,,Richmond,Richmond
1534.0,1930.0,100,Rhode Island,,Hopkinton,Hopkinton
1423.0,1948.0,100,Rhode Island,,Exeter,Exeter
1840.0,1012.0,100,Rhode Island,,Jamestown,Jamestown
1033.0,1774.0,100,Rhode Island,,West Greenwich,West Greenwich
905.0,1296.0,100,Rhode Island,,Foster,Foster
1002.0,740.0,100,Rhode Island,,Little Compton,Little Compton
475.0,156.0,100,Rhode Island,,New Shoreham,New Shoreham
73338.0,125595.0,100,South Carolina,Greenville,,Greenville
89048.0,75233.0,100,South Carolina,Charleston,,Charleston
108401.0,52753.0,100,South Carolina,Richland,,Richland
36731.0,83819.0,100,South Carolina,Horry,,Horry
35143.0,79866.0,100,South Carolina,Lexington,,Lexington
39888.0,76101.0,100,South Carolina,Spartanburg,,Spartanburg
41230.0,66245.0,100,South Carolina,York,,York
21040.0,56109.0,100,South Carolina,Anderson,,Anderson
30492.0,44223.0,100,South Carolina,Berkeley,,Berkeley
25426.0,45981.0,100,South Carolina,Aiken,,Aiken
29577.0,39986.0,100,South Carolina,Beaufort,,Beaufort
24010.0,34932.0,100,South Carolina,Dorchester,,Dorchester
26630.0,29498.0,100,South Carolina,Florence,,Florence
10327.0,36096.0,100,South Carolina,Pickens,,Pickens
24024.0,18733.0,100,South Carolina,Sumter,,Sumter
26258.0,11909.0,100,South Carolina,Orangeburg,,Orangeburg
13718.0,23598.0,100,South Carolina,Lancaster,,Lancaster
7979.0,24096.0,100,South Carolina,Oconee,,Oconee
13234.0,17334.0,100,South Carolina,Georgetown,,Georgetown
13866.0,14973.0,100,South Carolina,Darlington,,Darlington
10293.0,17464.0,100,South Carolina,Kershaw,,Kershaw
10633.0,16881.0,100,South Carolina,Greenwood,,Greenwood
8845.0,16770.0,100,South Carolina,Laurens,,Laurens
6089.0,15165.0,100,South Carolina,Cherokee,,Cherokee
7616.0,9083.0,100,South Carolina,Colleton,,Colleton
7125.0,9576.0,100,South Carolina,Chesterfield,,Chesterfield
6212.0,10011.0,100,South Carolina,Newberry,,Newberry
7635.0,7246.0,100,South Carolina,Clarendon,,Clarendon
9949.0,4863.0,100,South Carolina,Williamsburg,,Williamsburg
8522.0,5434.0,100,South Carolina,Marion,,Marion
7789.0,6100.0,100,South Carolina,Jasper,,Jasper
6582.0,7272.0,100,South Carolina,Chester,,Chester
4727.0,7058.0,100,South Carolina,Union,,Union
5832.0,5637.0,100,South Carolina,Dillon,,Dillon
4491.0,6842.0,100,South Carolina,Edgefield,,Edgefield
6936.0,4024.0,100,South Carolina,Fairfield,,Fairfield
3712.0,6742.0,100,South Carolina,Abbeville,,Abbeville
5928.0,4257.0,100,South Carolina,Marlboro,,Marlboro
4395.0,4888.0,100,South Carolina,Barnwell,,Barnwell
5163.0,3483.0,100,South Carolina,Hampton,,Hampton
2809.0,5525.0,100,South Carolina,Saluda,,Saluda
5170.0,2789.0,100,South Carolina,Lee,,Lee
3569.0,3785.0,100,South Carolina,Calhoun,,Calhoun
3886.0,2197.0,100,South Carolina,Bamberg,,Bamberg
2479.0,2651.0,100,South Carolina,McCormick,,McCormick
2722.0,788.0,100,South Carolina,Allendale,,Allendale
30610.0,42043.0,100,South Dakota,Minnehaha,,Minnehaha
14074.0,29804.0,100,South Dakota,Pennington,,Pennington
8076.0,15499.0,100,South Dakota,Lincoln,,Lincoln
5452.0,9613.0,100,South Dakota,Brown,,Brown
4879.0,6748.0,100,South Dakota,Brookings,,Brookings
3356.0,7411.0,100,South Dakota,Lawrence,,Lawrence
3174.0,7764.0,100,South Dakota,Codington,,Codington
2223.0,8441.0,100,South Dakota,Meade,,Meade
3301.0,5654.0,100,South Dakota,Yankton,,Yankton
2449.0,5174.0,100,South Dakota,Hughes,,Hughes
2355.0,5157.0,100,South Dakota,Davison,,Davison
2227.0,5288.0,100,South Dakota,Union,,Union
2314.0,4038.0,100,South Dakota,Lake,,Lake
1912.0,4455.0,100,South Dakota,Beadle,,Beadle
2608.0,2109.0,100,South Dakota,Clay,,Clay
1120.0,3290.0,100,South Dakota,Custer,,Custer
693.0,3355.0,100,South Dakota,Butte,,Butte
961.0,2937.0,100,South Dakota,Turner,,Turner
1539.0,2142.0,100,South Dakota,Roberts,,Roberts
821.0,2511.0,100,South Dakota,Fall River,,Fall River
970.0,2381.0,100,South Dakota,Grant,,Grant
935.0,2382.0,100,South Dakota,Charles Mix,,Charles Mix
692.0,2517.0,100,South Dakota,Hutchinson,,Hutchinson
704.0,2105.0,100,South Dakota,Bon Homme,,Bon Homme
919.0,1854.0,100,South Dakota,Spink,,Spink
1042.0,1729.0,100,South Dakota,Moody,,Moody
2504.0,241.0,100,South Dakota,Oglala Lakota,,Oglala Lakota
555.0,2051.0,100,South Dakota,Hamlin,,Hamlin
974.0,1627.0,100,South Dakota,Day,,Day
462.0,2069.0,100,South Dakota,Tripp,,Tripp
623.0,1794.0,100,South Dakota,McCook,,McCook
703.0,1680.0,100,South Dakota,Kingsbury,,Kingsbury
457.0,1896.0,100,South Dakota,Walworth,,Walworth
571.0,1565.0,100,South Dakota,Brule,,Brule
1505.0,487.0,100,South Dakota,Todd,,Todd
391.0,1600.0,100,South Dakota,Gregory,,Gregory
570.0,1366.0,100,South Dakota,Deuel,,Deuel
424.0,1497.0,100,South Dakota,Hanson,,Hanson
754.0,1056.0,100,South Dakota,Marshall,,Marshall
380.0,1433.0,100,South Dakota,Edmunds,,Edmunds
334.0,1391.0,100,South Dakota,Hand,,Hand
887.0,723.0,100,South Dakota,Dewey,,Dewey
398.0,1139.0,100,South Dakota,Clark,,Clark
188.0,1333.0,100,South Dakota,Perkins,,Perkins
214.0,1338.0,100,South Dakota,Douglas,,Douglas
329.0,1148.0,100,South Dakota,Stanley,,Stanley
369.0,977.0,100,South Dakota,Lyman,,Lyman
340.0,974.0,100,South Dakota,Aurora,,Aurora
215.0,1069.0,100,South Dakota,Potter,,Potter
535.0,588.0,100,South Dakota,Corson,,Corson
412.0,666.0,100,South Dakota,Bennett,,Bennett
192.0,892.0,100,South Dakota,McPherson,,McPherson
241.0,819.0,100,South Dakota,Sanborn,,Sanborn
204.0,858.0,100,South Dakota,Faulk,,Faulk
323.0,722.0,100,South Dakota,Jackson,,Jackson
281.0,706.0,100,South Dakota,Miner,,Miner
77.0,936.0,100,South Dakota,Haakon,,Haakon
264.0,648.0,100,South Dakota,Jerauld,,Jerauld
137.0,679.0,100,South Dakota,Sully,,Sully
105.0,704.0,100,South Dakota,Campbell,,Campbell
38.0,694.0,100,South Dakota,Harding,,Harding
352.0,368.0,100,South Dakota,Ziebach,,Ziebach
125.0,543.0,100,South Dakota,Hyde,,Hyde
238.0,402.0,100,South Dakota,Mellette,,Mellette
69.0,450.0,100,South Dakota,Jones,,Jones
296.0,171.0,100,South Dakota,Buffalo,,Buffalo
206640.0,114948.0,100,Tennessee,Shelby,,Shelby
148473.0,84365.0,100,Tennessee,Davidson,,Davidson
62861.0,105724.0,100,Tennessee,Knox,,Knox
55260.0,78661.0,100,Tennessee,Hamilton,,Hamilton
36627.0,64428.0,100,Tennessee,Rutherford,,Rutherford
30992.0,68160.0,100,Tennessee,Williamson,,Williamson
18153.0,50105.0,100,Tennessee,Sumner,,Sumner
11910.0,45577.0,100,Tennessee,Sullivan,,Sullivan
21686.0,32320.0,100,Tennessee,Montgomery,,Montgomery
14356.0,39304.0,100,Tennessee,Wilson,,Wilson
12085.0,37385.0,100,Tennessee,Blount,,Blount
13003.0,34179.0,100,Tennessee,Washington,,Washington
7070.0,29761.0,100,Tennessee,Bradley,,Bradley
15438.0,21321.0,100,Tennessee,Madison,,Madison
6293.0,28610.0,100,Tennessee,Sevier,,Sevier
10026.0,23781.0,100,Tennessee,Maury,,Maury
9010.0,19201.0,100,Tennessee,Anderson,,Anderson
6634.0,19393.0,100,Tennessee,Robertson,,Robertson
6847.0,18981.0,100,Tennessee,Putnam,,Putnam
5202.0,20410.0,100,Tennessee,Cumberland,,Cumberland
4211.0,18538.0,100,Tennessee,Greene,,Greene
5779.0,16893.0,100,Tennessee,Tipton,,Tipton
4916.0,17588.0,100,Tennessee,Loudon,,Loudon
4833.0,15863.0,100,Tennessee,Roane,,Roane
3453.0,16897.0,100,Tennessee,Carter,,Carter
3502.0,16611.0,100,Tennessee,Hawkins,,Hawkins
4075.0,15839.0,100,Tennessee,Hamblen,,Hamblen
4741.0,14409.0,100,Tennessee,Coffee,,Coffee
5255.0,13779.0,100,Tennessee,Gibson,,Gibson
5865.0,13046.0,100,Tennessee,Fayette,,Fayette
3490.0,14760.0,100,Tennessee,Jefferson,,Jefferson
3507.0,14673.0,100,Tennessee,McMinn,,McMinn
4718.0,13213.0,100,Tennessee,Dickson,,Dickson
3184.0,13361.0,100,Tennessee,Monroe,,Monroe
4372.0,11526.0,100,Tennessee,Franklin,,Franklin
3877.0,11295.0,100,Tennessee,Cheatham,,Cheatham
2821.0,12419.0,100,Tennessee,Lawrence,,Lawrence
3384.0,11455.0,100,Tennessee,Bedford,,Bedford
3535.0,9535.0,100,Tennessee,Warren,,Warren
2815.0,10175.0,100,Tennessee,Dyer,,Dyer
2550.0,10375.0,100,Tennessee,Lincoln,,Lincoln
3061.0,9483.0,100,Tennessee,Henry,,Henry
2248.0,9860.0,100,Tennessee,Campbell,,Campbell
2425.0,9525.0,100,Tennessee,Obion,,Obion
2770.0,9001.0,100,Tennessee,Weakley,,Weakley
1980.0,9791.0,100,Tennessee,Cocke,,Cocke
2848.0,8167.0,100,Tennessee,Marshall,,Marshall
2915.0,7964.0,100,Tennessee,Giles,,Giles
1942.0,8650.0,100,Tennessee,Rhea,,Rhea
2829.0,7680.0,100,Tennessee,Marion,,Marion
1831.0,8589.0,100,Tennessee,Claiborne,,Claiborne
2323.0,7731.0,100,Tennessee,Carroll,,Carroll
1796.0,8118.0,100,Tennessee,Henderson,,Henderson
1847.0,7839.0,100,Tennessee,McNairy,,McNairy
1622.0,8012.0,100,Tennessee,Hardin,,Hardin
1842.0,7657.0,100,Tennessee,White,,White
4174.0,4912.0,100,Tennessee,Hardeman,,Hardeman
3656.0,4884.0,100,Tennessee,Lauderdale,,Lauderdale
1943.0,6055.0,100,Tennessee,Overton,,Overton
1154.0,6618.0,100,Tennessee,Grainger,,Grainger
1823.0,5685.0,100,Tennessee,Hickman,,Hickman
1071.0,6260.0,100,Tennessee,Macon,,Macon
1688.0,5485.0,100,Tennessee,Smith,,Smith
1100.0,6032.0,100,Tennessee,Fentress,,Fentress
1260.0,5666.0,100,Tennessee,Unicoi,,Unicoi
1967.0,4928.0,100,Tennessee,Humphreys,,Humphreys
934.0,6044.0,100,Tennessee,Scott,,Scott
1566.0,5164.0,100,Tennessee,DeKalb,,DeKalb
3704.0,3010.0,100,Tennessee,Haywood,,Haywood
1053.0,5429.0,100,Tennessee,Morgan,,Morgan
988.0,5400.0,100,Tennessee,Johnson,,Johnson
1252.0,5097.0,100,Tennessee,Polk,,Polk
1474.0,4715.0,100,Tennessee,Benton,,Benton
1010.0,5024.0,100,Tennessee,Union,,Union
717.0,5034.0,100,Tennessee,Wayne,,Wayne
1051.0,4434.0,100,Tennessee,Sequatchie,,Sequatchie
1302.0,3977.0,100,Tennessee,Crockett,,Crockett
1126.0,4006.0,100,Tennessee,Cannon,,Cannon
1222.0,3864.0,100,Tennessee,Stewart,,Stewart
902.0,3827.0,100,Tennessee,Chester,,Chester
998.0,3626.0,100,Tennessee,Grundy,,Grundy
896.0,3621.0,100,Tennessee,Bledsoe,,Bledsoe
890.0,3579.0,100,Tennessee,Lewis,,Lewis
894.0,3580.0,100,Tennessee,Decatur,,Decatur
1129.0,3229.0,100,Tennessee,Jackson,,Jackson
856.0,3337.0,100,Tennessee,Meigs,,Meigs
865.0,2180.0,100,Tennessee,Houston,,Houston
943.0,2099.0,100,Tennessee,Trousdale,,Trousdale
496.0,2325.0,100,Tennessee,Moore,,Moore
707.0,2140.0,100,Tennessee,Clay,,Clay
597.0,2167.0,100,Tennessee,Perry,,Perry
536.0,2019.0,100,Tennessee,Pickett,,Pickett
539.0,1820.0,100,Tennessee,Van Buren,,Van Buren
322.0,1842.0,100,Tennessee,Hancock,,Hancock
577.0,1357.0,100,Tennessee,Lake,,Lake
706471.0,544960.0,100,Texas,Harris,,Harris
458845.0,261865.0,100,Texas,Dallas,,Dallas
288001.0,345683.0,100,Texas,Tarrant,,Tarrant
319191.0,240161.0,100,Texas,Bexar,,Bexar
306475.0,126750.0,100,Texas,Travis,,Travis
139837.0,200395.0,100,Texas,Collin,,Collin
110000.0,169175.0,98,Texas,Denton,,Denton
134475.0,117212.0,100,Texas,Fort Bend,,Fort Bend
145509.0,54567.0,100,Texas,El Paso,,El Paso
45744.0,150188.0,100,Texas,Montgomery,,Montgomery
84252.0,104029.0,100,Texas,Williamson,,Williamson
118739.0,48608.0,100,Texas,Hidalgo,,Hidalgo
45503.0,73566.0,100,Texas,Galveston,,Galveston
43075.0,72653.0,100,Texas,Brazoria,,Brazoria
49102.0,50704.0,100,Texas,Nueces,,Nueces
27956.0,65566.0,100,Texas,Lubbock,,Lubbock
37608.0,51780.0,100,Texas,Bell,,Bell
59319.0,29432.0,100,Texas,Cameron,,Cameron
42404.0,42828.0,100,Texas,Jefferson,,Jefferson
22128.0,58631.0,100,Texas,Smith,,Smith
27046.0,48245.0,100,Texas,McLennan,,McLennan
33117.0,33730.0,100,Texas,Hays,,Hays
23041.0,38662.0,100,Texas,Brazos,,Brazos
16197.0,44807.0,100,Texas,Ellis,,Ellis
14166.0,44996.0,100,Texas,Comal,,Comal
10976.0,44370.0,100,Texas,Johnson,,Johnson
18308.0,36495.0,100,Texas,Guadalupe,,Guadalupe
42297.0,12946.0,100,Texas,Webb,,Webb
8329.0,46433.0,100,Texas,Parker,,Parker
8340.0,43379.0,100,Texas,Randall,,Randall
9993.0,36896.0,100,Texas,Midland,,Midland
10276.0,35274.0,100,Texas,Grayson,,Grayson
10047.0,33172.0,100,Texas,Taylor,,Taylor
11623.0,28693.0,100,Texas,Gregg,,Gregg
10265.0,29537.0,100,Texas,Kaufman,,Kaufman
9633.0,28396.0,100,Texas,Rockwall,,Rockwall
9117.0,27376.0,100,Texas,Tom Green,,Tom Green
8752.0,27609.0,100,Texas,Wichita,,Wichita
10225.0,24976.0,100,Texas,Ector,,Ector
8831.0,24913.0,100,Texas,Bowie,,Bowie
7123.0,26587.0,100,Texas,Polk,,Polk
5716.0,25385.0,100,Texas,Orange,,Orange
6301.0,23866.0,100,Texas,Hunt,,Hunt
8843.0,21253.0,100,Texas,Victoria,,Victoria
7538.0,21666.0,100,Texas,Angelina,,Angelina
5649.0,23574.0,100,Texas,Henderson,,Henderson
7620.0,19499.0,100,Texas,Potter,,Potter
10555.0,16314.0,100,Texas,Bastrop,,Bastrop
7130.0,18712.0,100,Texas,Harrison,,Harrison
4001.0,21367.0,100,Texas,Hood,,Hood
3412.0,20655.0,100,Texas,Wise,,Wise
4851.0,18856.0,100,Texas,Liberty,,Liberty
4665.0,17658.0,100,Texas,Kerr,,Kerr
2779.0,19600.0,100,Texas,Hardin,,Hardin
6822.0,14751.0,100,Texas,Nacogdoches,,Nacogdoches
2792.0,18436.0,100,Texas,Van Zandt,,Van Zandt
7825.0,13004.0,100,Texas,San Patricio,,San Patricio
3633.0,15663.0,100,Texas,Kendall,,Kendall
6085.0,12878.0,100,Texas,Walker,,Walker
4790.0,13991.0,100,Texas,Wilson,,Wilson
3785.0,14595.0,100,Texas,Burnet,,Burnet
3935.0,14675.0,100,Texas,Rusk,,Rusk
2624.0,15681.0,100,Texas,Wood,,Wood
3579.0,14546.0,100,Texas,Lamar,,Lamar
5057.0,12212.0,100,Texas,Coryell,,Coryell
4624.0,12054.0,100,Texas,Medina,,Medina
3358.0,13165.0,100,Texas,Anderson,,Anderson
5744.0,10525.0,100,Texas,Waller,,Waller
3466.0,12896.0,100,Texas,Cherokee,,Cherokee
2939.0,13278.0,100,Texas,Chambers,,Chambers
3998.0,11984.0,100,Texas,Navarro,,Navarro
2378.0,13198.0,100,Texas,Upshur,,Upshur
2345.0,13174.0,100,Texas,Cooke,,Cooke
3381.0,10944.0,100,Texas,Washington,,Washington
4238.0,10149.0,100,Texas,Wharton,,Wharton
1621.0,12010.0,100,Texas,Brown,,Brown
2159.0,11205.0,100,Texas,Erath,,Erath
4635.0,8598.0,100,Texas,Atascosa,,Atascosa
10397.0,2816.0,100,Texas,Maverick,,Maverick
2508.0,10704.0,100,Texas,Hopkins,,Hopkins
6920.0,5856.0,100,Texas,Val Verde,,Val Verde
2582.0,10578.0,100,Texas,Jasper,,Jasper
2286.0,10445.0,100,Texas,Gillespie,,Gillespie
2535.0,10075.0,100,Texas,Hill,,Hill
6688.0,5411.0,100,Texas,Jim Wells,,Jim Wells
2319.0,9637.0,100,Texas,Austin,,Austin
2123.0,9536.0,100,Texas,Fannin,,Fannin
3357.0,8147.0,100,Texas,Matagorda,,Matagorda
4663.0,6516.0,100,Texas,Caldwell,,Caldwell
9246.0,2218.0,100,Texas,Starr,,Starr
2250.0,9182.0,100,Texas,Cass,,Cass
2127.0,8648.0,100,Texas,Fayette,,Fayette
2458.0,7730.0,100,Texas,Aransas,,Aransas
1835.0,8445.0,100,Texas,Panola,,Panola
1825.0,8283.0,100,Texas,Llano,,Llano
2034.0,8050.0,100,Texas,San Jacinto,,San Jacinto
1726.0,8159.0,100,Texas,Bandera,,Bandera
1700.0,8222.0,100,Texas,Palo Pinto,,Palo Pinto
2194.0,7065.0,100,Texas,Grimes,,Grimes
4713.0,4364.0,100,Texas,Kleberg,,Kleberg
2538.0,6405.0,100,Texas,Titus,,Titus
1757.0,7171.0,100,Texas,Shelby,,Shelby
3863.0,4828.0,100,Texas,Uvalde,,Uvalde
2090.0,6347.0,100,Texas,Hale,,Hale
1768.0,6635.0,100,Texas,Howard,,Howard
1170.0,7339.0,100,Texas,La Vaca,,La Vaca
2042.0,6340.0,100,Texas,Milam,,Milam
885.0,7526.0,100,Texas,Montague,,Montague
1977.0,6323.0,100,Texas,Colorado,,Colorado
3443.0,4743.0,100,Texas,Bee,,Bee
1978.0,6205.0,100,Texas,Houston,,Houston
1479.0,6371.0,100,Texas,Lampasas,,Lampasas
854.0,7039.0,100,Texas,Hutchinson,,Hutchinson
1243.0,6601.0,100,Texas,Tyler,,Tyler
1277.0,6325.0,100,Texas,Bosque,,Bosque
873.0,6587.0,100,Texas,Young,,Young
1748.0,5747.0,100,Texas,Limestone,,Limestone
1461.0,5995.0,100,Texas,Freestone,,Freestone
909.0,6391.0,100,Texas,Leon,,Leon
699.0,6495.0,100,Texas,Gray,,Gray
1257.0,5793.0,100,Texas,Hockley,,Hockley
2203.0,4665.0,100,Texas,Robertson,,Robertson
2118.0,4638.0,100,Texas,Calhoun,,Calhoun
1491.0,5316.0,100,Texas,Burleson,,Burleson
776.0,6008.0,100,Texas,Eastland,,Eastland
1161.0,5510.0,100,Texas,De Witt,,De Witt
1372.0,4996.0,100,Texas,Lee,,Lee
1567.0,4580.0,100,Texas,Gonzales,,Gonzales
1154.0,4737.0,100,Texas,Trinity,,Trinity
935.0,4815.0,100,Texas,Jones,,Jones
1244.0,4212.0,100,Texas,Blanco,,Blanco
568.0,4858.0,100,Texas,Callahan,,Callahan
904.0,4266.0,100,Texas,Jackson,,Jackson
1096.0,3974.0,100,Texas,Moore,,Moore
733.0,4403.0,100,Texas,Scurry,,Scurry
1682.0,3438.0,100,Texas,Falls,,Falls
788.0,4300.0,100,Texas,Comanche,,Comanche
1148.0,3924.0,100,Texas,Red River,,Red River
3416.0,1541.0,100,Texas,Willacy,,Willacy
536.0,4376.0,100,Texas,Clay,,Clay
1425.0,3443.0,100,Texas,Morris,,Morris
836.0,3925.0,100,Texas,Andrews,,Andrews
1029.0,3551.0,100,Texas,Nolan,,Nolan
614.0,3992.0,100,Texas,Sabine,,Sabine
619.0,3919.0,100,Texas,Rains,,Rains
597.0,3907.0,100,Texas,Gaines,,Gaines
1260.0,3201.0,100,Texas,Camp,,Camp
665.0,3583.0,100,Texas,Franklin,,Franklin
881.0,3349.0,100,Texas,Madison,,Madison
394.0,3785.0,100,Texas,Archer,,Archer
739.0,3450.0,100,Texas,Live Oak,,Live Oak
1869.0,2073.0,100,Texas,Brewster,,Brewster
1156.0,2968.0,100,Texas,Marion,,Marion
1185.0,2911.0,100,Texas,Deaf Smith,,Deaf Smith
1144.0,2959.0,100,Texas,Karnes,,Karnes
1551.0,2463.0,100,Texas,Pecos,,Pecos
2783.0,1316.0,100,Texas,Duval,,Duval
807.0,3166.0,100,Texas,Wilbarger,,Wilbarger
978.0,2961.0,100,Texas,Newton,,Newton
770.0,3040.0,100,Texas,Lamb,,Lamb
540.0,3206.0,100,Texas,Somervell,,Somervell
452.0,3241.0,100,Texas,Runnels,,Runnels
973.0,2618.0,100,Texas,Goliad,,Goliad
387.0,3177.0,100,Texas,Coleman,,Coleman
479.0,3056.0,100,Texas,Hamilton,,Hamilton
907.0,2620.0,100,Texas,San Augustine,,San Augustine
835.0,2636.0,100,Texas,Dawson,,Dawson
348.0,3033.0,100,Texas,Stephens,,Stephens
780.0,2541.0,100,Texas,Ward,,Ward
2633.0,692.0,100,Texas,Zavala,,Zavala
314.0,2973.0,100,Texas,Jack,,Jack
2173.0,974.0,100,Texas,Dimmit,,Dimmit
1659.0,1417.0,100,Texas,Reeves,,Reeves
2056.0,1028.0,100,Texas,Zapata,,Zapata
480.0,2546.0,100,Texas,McCulloch,,McCulloch
274.0,2628.0,100,Texas,Ochiltree,,Ochiltree
249.0,2617.0,100,Texas,Carson,,Carson
1034.0,1830.0,100,Texas,Refugio,,Refugio
848.0,1911.0,100,Texas,Parmer,,Parmer
1401.0,1232.0,100,Texas,Frio,,Frio
1937.0,613.0,100,Texas,Brooks,,Brooks
293.0,2025.0,100,Texas,San Saba,,San Saba
194.0,2087.0,100,Texas,Wheeler,,Wheeler
426.0,1797.0,100,Texas,Yoakum,,Yoakum
400.0,1836.0,100,Texas,Delta,,Delta
242.0,1949.0,100,Texas,Mills,,Mills
1458.0,652.0,100,Texas,Presidio,,Presidio
353.0,1780.0,100,Texas,Mitchell,,Mitchell
462.0,1671.0,100,Texas,Swisher,,Swisher
1635.0,430.0,100,Texas,Jim Hogg,,Jim Hogg
253.0,1802.0,100,Texas,Childress,,Childress
353.0,1656.0,100,Texas,Mason,,Mason
1125.0,870.0,100,Texas,La Salle,,La Salle
403.0,1546.0,100,Texas,Lynn,,Lynn
526.0,1413.0,100,Texas,Castro,,Castro
435.0,1473.0,100,Texas,Floyd,,Floyd
171.0,1730.0,100,Texas,Hansford,,Hansford
172.0,1727.0,100,Texas,Hartley,,Hartley
206.0,1697.0,100,Texas,Kimble,,Kimble
420.0,1403.0,100,Texas,Winkler,,Winkler
397.0,1343.0,100,Texas,Bailey,,Bailey
314.0,1403.0,100,Texas,Haskell,,Haskell
424.0,1295.0,100,Texas,Terry,,Terry
266.0,1453.0,100,Texas,Martin,,Martin
403.0,1265.0,100,Texas,Fisher,,Fisher
468.0,1180.0,100,Texas,Crosby,,Crosby
181.0,1460.0,100,Texas,Hemphill,,Hemphill
262.0,1382.0,100,Texas,Real,,Real
222.0,1258.0,100,Texas,Dallam,,Dallam
249.0,1207.0,100,Texas,Hardeman,,Hardeman
103.0,1378.0,100,Texas,Shackelford,,Shackelford
191.0,1267.0,100,Texas,Baylor,,Baylor
224.0,1223.0,100,Texas,Garza,,Garza
190.0,1225.0,100,Texas,Donley,,Donley
457.0,936.0,100,Texas,Kinney,,Kinney
140.0,1265.0,100,Texas,Coke,,Coke
313.0,1075.0,100,Texas,Sutton,,Sutton
372.0,980.0,100,Texas,Crockett,,Crockett
299.0,1047.0,100,Texas,Crane,,Crane
247.0,1078.0,100,Texas,Knox,,Knox
135.0,1159.0,100,Texas,Lipscomb,,Lipscomb
284.0,961.0,100,Texas,Upton,,Upton
422.0,694.0,100,Texas,Jeff Davis,,Jeff Davis
145.0,983.0,100,Texas,Collingsworth,,Collingsworth
164.0,891.0,100,Texas,Hall,,Hall
148.0,885.0,100,Texas,Concho,,Concho
302.0,741.0,100,Texas,Edwards,,Edwards
209.0,819.0,100,Texas,Schleicher,,Schleicher
70.0,924.0,100,Texas,Armstrong,,Armstrong
78.0,850.0,100,Texas,Oldham,,Oldham
96.0,807.0,100,Texas,Sherman,,Sherman
128.0,755.0,100,Texas,Dickens,,Dickens
190.0,679.0,100,Texas,Cochran,,Cochran
167.0,709.0,100,Texas,Reagan,,Reagan
324.0,503.0,100,Texas,Hudspeth,,Hudspeth
153.0,681.0,100,Texas,Menard,,Menard
84.0,715.0,100,Texas,Throckmorton,,Throckmorton
